TransID,user_id,event_timestamp,interface,tx_status
W2051,8a0e1141fd37fa5b98d5bb769ba1a7cc,2020-03-25 18:56:54.300000,app,complete
W2052,8a0e1141fd37fa5b98d5bb769ba1a7cc,2020-03-25 18:59:33.019000,app,failed
W2178,130f1a8e9e102707f3f91b010f151b0b,2020-04-02 04:16:30.223000,web,failed
W2218,130f1a8e9e102707f3f91b010f151b0b,2020-04-03 23:47:21.046000,web,complete
W2219,130f1a8e9e102707f3f91b010f151b0b,2020-04-03 23:48:07.399000,web,complete
W2220,130f1a8e9e102707f3f91b010f151b0b,2020-04-03 23:54:56.138000,web,complete
W2221,130f1a8e9e102707f3f91b010f151b0b,2020-04-03 23:57:13.871000,web,complete
W2222,130f1a8e9e102707f3f91b010f151b0b,2020-04-03 23:58:32.395000,web,complete
W2223,130f1a8e9e102707f3f91b010f151b0b,2020-04-04 00:51:50.000000,web,complete
W2227,130f1a8e9e102707f3f91b010f151b0b,2020-04-06 16:43:13.487000,web,complete
W2324,130f1a8e9e102707f3f91b010f151b0b,2020-04-08 19:26:08.421000,web,complete
W2325,130f1a8e9e102707f3f91b010f151b0b,2020-04-08 19:29:50.712000,web,complete
W2326,130f1a8e9e102707f3f91b010f151b0b,2020-04-08 19:32:09.749000,web,complete
W2327,130f1a8e9e102707f3f91b010f151b0b,2020-04-08 19:35:47.678000,web,complete
W2328,130f1a8e9e102707f3f91b010f151b0b,2020-04-08 19:55:06.887000,web,complete
W2330,8a0e1141fd37fa5b98d5bb769ba1a7cc,2020-04-08 20:02:49.743000,app,complete
W2347,130f1a8e9e102707f3f91b010f151b0b,2020-04-09 22:13:17.374000,web,complete
W2355,130f1a8e9e102707f3f91b010f151b0b,2020-04-14 03:43:59.200000,web,failed
W2356,130f1a8e9e102707f3f91b010f151b0b,2020-04-14 03:55:28.855000,web,complete
W2357,130f1a8e9e102707f3f91b010f151b0b,2020-04-14 15:07:48.589000,web,complete
W2358,130f1a8e9e102707f3f91b010f151b0b,2020-04-14 15:19:30.102000,web,complete
W2359,9fe8593a8a330607d76796b35c64c600,2020-04-14 17:30:05.435000,web,complete
W2360,130f1a8e9e102707f3f91b010f151b0b,2020-04-14 17:55:37.426000,web,failed
W2361,130f1a8e9e102707f3f91b010f151b0b,2020-04-14 17:56:09.609000,web,failed
W2364,130f1a8e9e102707f3f91b010f151b0b,2020-04-15 19:44:58.424000,web,failed
W2365,130f1a8e9e102707f3f91b010f151b0b,2020-04-15 19:49:21.162000,web,failed
W2416,9fe8593a8a330607d76796b35c64c600,2020-04-27 17:09:14.250000,web,complete
W2417,9fe8593a8a330607d76796b35c64c600,2020-04-27 18:41:39.075000,web,complete
W2418,9fe8593a8a330607d76796b35c64c600,2020-04-27 20:56:04.067000,web,complete
W2419,9fe8593a8a330607d76796b35c64c600,2020-04-27 23:24:48.559000,web,failed
W2422,9fe8593a8a330607d76796b35c64c600,2020-04-28 01:52:07.989000,web,failed
W2429,130f1a8e9e102707f3f91b010f151b0b,2020-04-29 02:55:14.112000,web,complete
W2430,130f1a8e9e102707f3f91b010f151b0b,2020-04-29 02:55:43.238000,web,complete
W2431,130f1a8e9e102707f3f91b010f151b0b,2020-04-29 02:57:36.539000,web,complete
W2432,130f1a8e9e102707f3f91b010f151b0b,2020-04-29 03:05:05.970000,web,complete
W15253,f0f6ba4b5e0000340312d33c212c3ae8,2020-09-28 19:27:32.151000,web,failed
W15298,815074618f19008da3c78b95a2f5b964,2020-09-29 05:02:46.735000,web,complete
W15350,815074618f19008da3c78b95a2f5b964,2020-09-30 15:28:50.988000,web,complete
W15351,7b4773c039d539af17c883eb9283dd14,2020-09-30 16:41:58.420000,web,complete
W15442,7b4773c039d539af17c883eb9283dd14,2020-10-01 07:54:57.597000,web,failed
W15740,f0f6ba4b5e0000340312d33c212c3ae8,2020-10-04 01:39:05.591000,web,complete
W15741,f0f6ba4b5e0000340312d33c212c3ae8,2020-10-04 01:47:37.261000,web,failed
W16230,f0f6ba4b5e0000340312d33c212c3ae8,2020-10-07 23:43:47.965000,web,complete
W16261,f0f6ba4b5e0000340312d33c212c3ae8,2020-10-08 13:48:16.508000,web,failed
W16262,f0f6ba4b5e0000340312d33c212c3ae8,2020-10-08 13:50:09.916000,web,failed
W16278,f0f6ba4b5e0000340312d33c212c3ae8,2020-10-08 14:24:17.380000,web,complete
W16291,5314b9674c86e3f9d1ba25ef9bb32895,2020-10-09 15:22:00.660000,web,complete
W16294,86ecfcbc1e9f1ae5ee2d71910877da36,2020-10-09 18:31:34.727000,app,failed
W16297,cba2a355dc11678a805de3839a03e32d,2020-10-11 15:30:11.733000,web,complete
W16299,82d0e1beec7c6f769b97b4420a384716,2020-10-12 15:01:57.065000,web,complete
W16351,8fecb20817b3847419bb3de39a609afe,2020-10-13 16:21:14.791000,web,failed
W16352,8fecb20817b3847419bb3de39a609afe,2020-10-13 16:23:23.342000,web,complete
W16391,f0f6ba4b5e0000340312d33c212c3ae8,2020-10-16 15:26:12.237000,web,complete
W16400,7b4773c039d539af17c883eb9283dd14,2020-10-17 02:31:11.725000,web,failed
W16401,7b4773c039d539af17c883eb9283dd14,2020-10-17 02:35:07.355000,web,failed
W16403,84ddfb34126fc3a48ee38d7044e87276,2020-10-19 00:46:17.704000,web,complete
W16404,84ddfb34126fc3a48ee38d7044e87276,2020-10-19 00:46:54.325000,web,complete
W16405,84ddfb34126fc3a48ee38d7044e87276,2020-10-19 00:47:26.233000,web,complete
W16406,84ddfb34126fc3a48ee38d7044e87276,2020-10-19 00:47:50.410000,web,complete
W16407,84ddfb34126fc3a48ee38d7044e87276,2020-10-19 00:48:19.557000,web,complete
W16409,84ddfb34126fc3a48ee38d7044e87276,2020-10-19 01:03:04.659000,web,complete
W16416,84ddfb34126fc3a48ee38d7044e87276,2020-10-19 15:02:09.827000,web,complete
W16417,84ddfb34126fc3a48ee38d7044e87276,2020-10-19 15:02:52.119000,web,complete
W16418,84ddfb34126fc3a48ee38d7044e87276,2020-10-19 17:46:24.427000,web,complete
W16419,84ddfb34126fc3a48ee38d7044e87276,2020-10-19 17:47:22.445000,web,complete
W16425,84ddfb34126fc3a48ee38d7044e87276,2020-10-19 23:19:55.758000,web,complete
W16426,84ddfb34126fc3a48ee38d7044e87276,2020-10-19 23:20:32.490000,web,complete
W16427,84ddfb34126fc3a48ee38d7044e87276,2020-10-19 23:21:06.337000,web,complete
W16428,84ddfb34126fc3a48ee38d7044e87276,2020-10-19 23:21:38.986000,web,complete
W16429,84ddfb34126fc3a48ee38d7044e87276,2020-10-19 23:22:15.127000,web,complete
W16430,84ddfb34126fc3a48ee38d7044e87276,2020-10-19 23:22:47.836000,web,complete
W16441,9c82c7143c102b71c593d98d96093fde,2020-10-20 23:47:02.692000,app,complete
W16539,1145a30ff80745b56fb0cecf65305017,2020-10-21 22:23:09.317000,web,complete
W16540,84ddfb34126fc3a48ee38d7044e87276,2020-10-21 23:40:43.701000,web,complete
W16552,84ddfb34126fc3a48ee38d7044e87276,2020-10-22 00:59:30.824000,web,complete
W16553,84ddfb34126fc3a48ee38d7044e87276,2020-10-22 01:00:04.771000,web,complete
W16554,84ddfb34126fc3a48ee38d7044e87276,2020-10-22 01:00:38.849000,web,complete
W16555,84ddfb34126fc3a48ee38d7044e87276,2020-10-22 01:01:01.030000,web,complete
W16556,84ddfb34126fc3a48ee38d7044e87276,2020-10-22 01:01:27.509000,web,complete
W16557,84ddfb34126fc3a48ee38d7044e87276,2020-10-22 01:01:52.428000,web,complete
W16558,84ddfb34126fc3a48ee38d7044e87276,2020-10-22 01:02:20.005000,web,complete
W16559,84ddfb34126fc3a48ee38d7044e87276,2020-10-22 01:02:49.060000,web,complete
W16589,5101a4796c5127131b2112e2bc6fe02b,2020-10-22 17:10:30.389000,web,complete
W16681,5314b9674c86e3f9d1ba25ef9bb32895,2020-10-23 15:07:08.626000,web,complete
W16819,06fb3cba82080bf8f3721739019d6792,2020-10-26 17:28:06.495000,web,failed
W17125,9c82c7143c102b71c593d98d96093fde,2020-10-29 18:11:57.697000,app,failed
W17186,86ecfcbc1e9f1ae5ee2d71910877da36,2020-10-30 16:57:59.175000,app,failed
W17277,1ba922ac006a8e5f2b123684c2f4d65f,2020-11-04 00:04:57.225000,web,complete
W17792,56c82ccd658e09e829f16bb99457bcbc,2020-11-12 00:51:36.064000,web,failed
W17793,56c82ccd658e09e829f16bb99457bcbc,2020-11-12 00:54:02.561000,web,failed
W17966,86ecfcbc1e9f1ae5ee2d71910877da36,2020-11-16 21:56:05.170000,app,failed
W18313,9c82c7143c102b71c593d98d96093fde,2020-11-20 20:57:03.317000,app,complete
W18324,9c82c7143c102b71c593d98d96093fde,2020-11-20 21:05:51.307000,app,complete
W18403,07a9d3fed4c5ea6b17e80258dee231fa,2020-11-24 19:49:05.807000,web,failed
W18641,9c82c7143c102b71c593d98d96093fde,2020-11-27 00:52:14.373000,app,complete
W18685,a73d2d60ed472454a0360027aa039bdb,2020-11-27 19:28:50.269000,app,failed
W18686,4f6312fa44a894eab0d022fce42592bf,2020-11-27 19:44:13.933000,app,failed
W18687,4f6312fa44a894eab0d022fce42592bf,2020-11-27 21:29:44.619000,app,complete
W18698,4f6312fa44a894eab0d022fce42592bf,2020-11-27 21:35:03.665000,app,complete
W18699,4f6312fa44a894eab0d022fce42592bf,2020-11-27 21:37:18.968000,app,complete
W18700,4f6312fa44a894eab0d022fce42592bf,2020-11-27 22:33:57.382000,app,complete
W18701,4f6312fa44a894eab0d022fce42592bf,2020-11-27 22:36:29.944000,app,complete
W18969,4f6312fa44a894eab0d022fce42592bf,2020-12-02 23:38:38.079000,app,failed
W19104,4f6312fa44a894eab0d022fce42592bf,2020-12-03 20:08:48.058000,app,complete
W19215,a73d2d60ed472454a0360027aa039bdb,2020-12-04 15:16:43.825000,app,complete
W19218,a73d2d60ed472454a0360027aa039bdb,2020-12-04 15:25:49.204000,app,complete
W19224,a73d2d60ed472454a0360027aa039bdb,2020-12-04 15:53:18.582000,app,complete
W19227,4f6312fa44a894eab0d022fce42592bf,2020-12-04 16:09:07.161000,app,complete
W19228,a73d2d60ed472454a0360027aa039bdb,2020-12-04 16:14:56.953000,app,complete
W19240,4f6312fa44a894eab0d022fce42592bf,2020-12-04 18:12:56.759000,app,complete
W19241,4f6312fa44a894eab0d022fce42592bf,2020-12-04 18:27:41.465000,app,complete
W19242,4f6312fa44a894eab0d022fce42592bf,2020-12-04 18:28:44.118000,app,complete
W19243,4f6312fa44a894eab0d022fce42592bf,2020-12-04 18:32:22.456000,app,complete
W19244,4f6312fa44a894eab0d022fce42592bf,2020-12-04 18:37:10.837000,app,complete
W19245,4f6312fa44a894eab0d022fce42592bf,2020-12-04 18:38:14.827000,app,complete
W19246,4f6312fa44a894eab0d022fce42592bf,2020-12-04 18:39:02.077000,app,complete
W19247,4f6312fa44a894eab0d022fce42592bf,2020-12-04 19:38:30.247000,app,complete
W19248,4f6312fa44a894eab0d022fce42592bf,2020-12-04 19:39:57.696000,app,complete
W19249,4f6312fa44a894eab0d022fce42592bf,2020-12-04 19:40:55.466000,app,complete
W19250,4f6312fa44a894eab0d022fce42592bf,2020-12-04 19:50:07.644000,app,complete
W19251,a73d2d60ed472454a0360027aa039bdb,2020-12-04 22:38:18.956000,app,complete
W19252,a73d2d60ed472454a0360027aa039bdb,2020-12-04 22:44:59.909000,app,complete
W19253,a73d2d60ed472454a0360027aa039bdb,2020-12-04 22:45:26.990000,app,complete
W19254,4f6312fa44a894eab0d022fce42592bf,2020-12-04 22:46:58.090000,app,complete
W19255,4f6312fa44a894eab0d022fce42592bf,2020-12-04 22:49:13.795000,app,complete
W19256,a73d2d60ed472454a0360027aa039bdb,2020-12-04 22:49:44.314000,app,failed
W19257,a73d2d60ed472454a0360027aa039bdb,2020-12-04 22:50:19.036000,app,complete
W19258,4f6312fa44a894eab0d022fce42592bf,2020-12-04 22:51:00.256000,app,complete
W19266,7b4773c039d539af17c883eb9283dd14,2020-12-07 17:08:32.776000,web,failed
W19267,9c82c7143c102b71c593d98d96093fde,2020-12-07 19:51:13.090000,app,complete
W19268,9c82c7143c102b71c593d98d96093fde,2020-12-07 19:51:57.448000,app,failed
W19300,815074618f19008da3c78b95a2f5b964,2020-12-08 02:33:24.667000,web,complete
W19337,10a5ab2db37feedfdeaab192ead4ac0e,2020-12-08 17:44:31.404000,web,complete
W19338,10a5ab2db37feedfdeaab192ead4ac0e,2020-12-08 17:49:55.302000,web,complete
W19339,9c82c7143c102b71c593d98d96093fde,2020-12-08 19:30:39.256000,app,failed
W19340,9c82c7143c102b71c593d98d96093fde,2020-12-08 19:32:42.304000,app,failed
W19400,9c82c7143c102b71c593d98d96093fde,2020-12-09 04:05:35.756000,app,failed
W19424,8fecb20817b3847419bb3de39a609afe,2020-12-09 14:44:32.129000,app,failed
W19430,9c82c7143c102b71c593d98d96093fde,2020-12-09 17:23:38.230000,app,complete
W19433,9c82c7143c102b71c593d98d96093fde,2020-12-09 17:38:41.033000,app,failed
W19450,9c82c7143c102b71c593d98d96093fde,2020-12-09 23:44:39.230000,app,complete
W19480,8fecb20817b3847419bb3de39a609afe,2020-12-10 15:07:35.662000,app,failed
W19481,8fecb20817b3847419bb3de39a609afe,2020-12-10 15:08:01.164000,app,complete
W19482,8fecb20817b3847419bb3de39a609afe,2020-12-10 15:08:19.304000,app,complete
W19493,8fecb20817b3847419bb3de39a609afe,2020-12-10 15:13:23.540000,app,failed
W19494,02b1be0d48924c327124732726097157,2020-12-10 16:03:15.517000,app,failed
W19553,02b1be0d48924c327124732726097157,2020-12-10 22:08:06.233000,app,complete
W19554,02b1be0d48924c327124732726097157,2020-12-10 22:08:45.200000,app,complete
W19895,9f655cc8884fda7ad6d8a6fb15cc001e,2020-12-17 15:19:46.405000,app,complete
W19897,9f655cc8884fda7ad6d8a6fb15cc001e,2020-12-17 15:23:57.263000,app,complete
W19898,1f50d0737a738a9ba3206543d1102cbc,2020-12-17 15:27:58.977000,app,complete
W19901,1f50d0737a738a9ba3206543d1102cbc,2020-12-17 16:00:26.840000,app,complete
W19904,1f50d0737a738a9ba3206543d1102cbc,2020-12-17 20:00:00.856000,app,complete
W19915,1f50d0737a738a9ba3206543d1102cbc,2020-12-17 20:01:53.873000,app,complete
W19917,1f50d0737a738a9ba3206543d1102cbc,2020-12-17 20:04:31.436000,app,complete
W19918,1f50d0737a738a9ba3206543d1102cbc,2020-12-17 20:07:01.784000,app,complete
W19920,1f50d0737a738a9ba3206543d1102cbc,2020-12-17 20:19:16.464000,app,complete
W19931,1f50d0737a738a9ba3206543d1102cbc,2020-12-17 20:21:09.629000,app,complete
W19942,1f50d0737a738a9ba3206543d1102cbc,2020-12-17 20:35:12.819000,app,complete
W19953,1f50d0737a738a9ba3206543d1102cbc,2020-12-17 20:43:25.759000,app,complete
W19954,1f50d0737a738a9ba3206543d1102cbc,2020-12-17 20:47:17.436000,app,complete
W19955,1f50d0737a738a9ba3206543d1102cbc,2020-12-17 20:50:41.791000,app,complete
W19967,1f50d0737a738a9ba3206543d1102cbc,2020-12-17 20:59:51.466000,app,complete
W20028,10a5ab2db37feedfdeaab192ead4ac0e,2020-12-18 00:00:10.079000,web,failed
W20121,1fc30b9d4319760b04fab735fbfed9a9,2020-12-18 15:22:49.665000,app,complete
W20419,02b1be0d48924c327124732726097157,2020-12-22 16:28:51.018000,app,complete
W20430,aa78c3db4fc4a1a343183d6113ec46ba,2020-12-22 21:38:14.009000,app,failed
W20441,aa78c3db4fc4a1a343183d6113ec46ba,2020-12-22 21:47:16.353000,app,failed
W20593,aa78c3db4fc4a1a343183d6113ec46ba,2020-12-28 16:44:48.012000,app,failed
W20665,aa78c3db4fc4a1a343183d6113ec46ba,2020-12-31 17:36:54.094000,app,failed
W20666,aa78c3db4fc4a1a343183d6113ec46ba,2020-12-31 20:37:36.285000,app,failed
W20669,aa78c3db4fc4a1a343183d6113ec46ba,2021-01-04 18:08:37.645000,app,complete
W20922,aa78c3db4fc4a1a343183d6113ec46ba,2021-01-07 21:31:31.693000,app,complete
W21190,aa78c3db4fc4a1a343183d6113ec46ba,2021-01-12 01:11:52.943000,app,complete
W21257,1fc30b9d4319760b04fab735fbfed9a9,2021-01-12 13:09:12.126000,app,complete
W2433,130f1a8e9e102707f3f91b010f151b0b,2020-04-29 03:06:38.198000,web,complete
W2434,130f1a8e9e102707f3f91b010f151b0b,2020-04-29 03:07:09.572000,web,complete
W2435,130f1a8e9e102707f3f91b010f151b0b,2020-04-29 03:09:08.977000,web,complete
W2436,130f1a8e9e102707f3f91b010f151b0b,2020-04-29 03:09:27.527000,web,complete
W2474,b6617980ce90f637e68c3ebe8b9be745,2020-04-30 01:20:45.098000,web,failed
W2475,b6617980ce90f637e68c3ebe8b9be745,2020-04-30 01:22:35.469000,web,complete
W2477,9fe8593a8a330607d76796b35c64c600,2020-04-30 15:24:05.024000,web,failed
W2479,9fe8593a8a330607d76796b35c64c600,2020-04-30 17:02:50.435000,web,failed
W3093,130f1a8e9e102707f3f91b010f151b0b,2020-05-05 16:22:02.659000,web,complete
W3108,130f1a8e9e102707f3f91b010f151b0b,2020-05-06 03:40:06.216000,web,failed
W3489,130f1a8e9e102707f3f91b010f151b0b,2020-05-12 18:09:55.460000,web,complete
W3490,a4351b79d9ea3d842efa89fae5d02b24,2020-05-12 20:03:43.813000,web,complete
W3491,a4351b79d9ea3d842efa89fae5d02b24,2020-05-12 20:29:49.428000,web,failed
W3492,a4351b79d9ea3d842efa89fae5d02b24,2020-05-12 20:57:40.860000,web,failed
W3591,a4351b79d9ea3d842efa89fae5d02b24,2020-05-13 16:03:36.756000,web,complete
W3593,130f1a8e9e102707f3f91b010f151b0b,2020-05-13 17:07:08.345000,web,complete
W3819,8a0e1141fd37fa5b98d5bb769ba1a7cc,2020-05-15 22:38:04.170000,web,complete
W3820,9fe8593a8a330607d76796b35c64c600,2020-05-15 23:34:20.182000,web,complete
W3830,735143e9ff8c47def504f1ba0442df98,2020-05-17 02:13:07.850000,web,complete
W3849,130f1a8e9e102707f3f91b010f151b0b,2020-05-18 20:39:45.160000,web,complete
W3850,130f1a8e9e102707f3f91b010f151b0b,2020-05-18 20:43:02.278000,web,complete
W3851,130f1a8e9e102707f3f91b010f151b0b,2020-05-18 20:47:54.502000,web,complete
W3852,130f1a8e9e102707f3f91b010f151b0b,2020-05-18 20:48:37.429000,web,failed
W3853,130f1a8e9e102707f3f91b010f151b0b,2020-05-18 20:52:54.975000,web,complete
W3854,130f1a8e9e102707f3f91b010f151b0b,2020-05-18 20:53:30.379000,web,complete
W3855,130f1a8e9e102707f3f91b010f151b0b,2020-05-18 21:33:08.140000,web,complete
W3863,130f1a8e9e102707f3f91b010f151b0b,2020-05-18 21:58:04.825000,web,failed
W3864,130f1a8e9e102707f3f91b010f151b0b,2020-05-18 21:58:30.368000,web,complete
W3865,130f1a8e9e102707f3f91b010f151b0b,2020-05-18 21:58:53.528000,web,complete
W3866,130f1a8e9e102707f3f91b010f151b0b,2020-05-18 22:00:19.423000,web,complete
W3867,130f1a8e9e102707f3f91b010f151b0b,2020-05-18 22:01:33.759000,web,complete
W3868,130f1a8e9e102707f3f91b010f151b0b,2020-05-18 22:02:20.745000,web,complete
W3893,e91068fff3d7fa1594dfdf3b4308433a,2020-05-20 04:48:07.074000,web,complete
W3955,e91068fff3d7fa1594dfdf3b4308433a,2020-05-21 23:45:33.472000,web,complete
W3957,e91068fff3d7fa1594dfdf3b4308433a,2020-05-21 23:54:45.251000,web,complete
W3960,e91068fff3d7fa1594dfdf3b4308433a,2020-05-22 05:35:38.919000,web,complete
W3961,e91068fff3d7fa1594dfdf3b4308433a,2020-05-22 05:56:17.019000,web,complete
W3962,e91068fff3d7fa1594dfdf3b4308433a,2020-05-22 06:13:33.127000,web,complete
W3963,e91068fff3d7fa1594dfdf3b4308433a,2020-05-22 06:14:47.820000,web,complete
W4007,e2eacaff46787bfeefcaa24cf35264c7,2020-05-22 15:23:02.264000,app,failed
W4008,e2eacaff46787bfeefcaa24cf35264c7,2020-05-22 15:26:16.792000,app,failed
W4009,e2eacaff46787bfeefcaa24cf35264c7,2020-05-22 15:27:58.529000,app,failed
W4033,130f1a8e9e102707f3f91b010f151b0b,2020-05-22 20:37:19.214000,web,failed
W4043,130f1a8e9e102707f3f91b010f151b0b,2020-05-22 22:37:47.440000,web,failed
W4044,130f1a8e9e102707f3f91b010f151b0b,2020-05-22 22:42:26.739000,web,failed
W4045,e91068fff3d7fa1594dfdf3b4308433a,2020-05-23 00:25:49.492000,web,complete
W4046,e91068fff3d7fa1594dfdf3b4308433a,2020-05-23 01:33:16.851000,web,complete
W4048,e91068fff3d7fa1594dfdf3b4308433a,2020-05-23 02:16:50.709000,web,complete
W4050,e91068fff3d7fa1594dfdf3b4308433a,2020-05-24 03:47:12.030000,web,complete
W4051,e91068fff3d7fa1594dfdf3b4308433a,2020-05-24 03:47:39.621000,web,complete
W4052,e91068fff3d7fa1594dfdf3b4308433a,2020-05-24 04:03:42.423000,web,complete
W4053,e91068fff3d7fa1594dfdf3b4308433a,2020-05-24 04:30:34.294000,web,complete
W4054,e91068fff3d7fa1594dfdf3b4308433a,2020-05-24 07:38:32.109000,web,complete
W4116,130f1a8e9e102707f3f91b010f151b0b,2020-05-25 17:02:34.583000,web,failed
W4117,130f1a8e9e102707f3f91b010f151b0b,2020-05-25 17:02:58.032000,web,failed
W4118,130f1a8e9e102707f3f91b010f151b0b,2020-05-25 17:03:13.546000,web,failed
W4119,130f1a8e9e102707f3f91b010f151b0b,2020-05-25 17:03:32.408000,web,failed
W4120,130f1a8e9e102707f3f91b010f151b0b,2020-05-25 17:03:59.900000,web,failed
W4121,130f1a8e9e102707f3f91b010f151b0b,2020-05-25 17:04:33.817000,web,failed
W4122,130f1a8e9e102707f3f91b010f151b0b,2020-05-25 17:04:47.928000,web,failed
W4123,130f1a8e9e102707f3f91b010f151b0b,2020-05-25 17:05:10.617000,web,failed
W4124,130f1a8e9e102707f3f91b010f151b0b,2020-05-25 17:05:25.437000,web,failed
W4125,130f1a8e9e102707f3f91b010f151b0b,2020-05-25 17:05:58.967000,web,failed
W4133,130f1a8e9e102707f3f91b010f151b0b,2020-05-25 21:34:38.466000,web,failed
W4134,130f1a8e9e102707f3f91b010f151b0b,2020-05-25 21:35:24.493000,web,complete
W4135,130f1a8e9e102707f3f91b010f151b0b,2020-05-25 21:38:18.846000,web,complete
W4136,130f1a8e9e102707f3f91b010f151b0b,2020-05-25 21:39:43.150000,web,complete
W4137,130f1a8e9e102707f3f91b010f151b0b,2020-05-25 21:40:27.645000,web,complete
W4138,130f1a8e9e102707f3f91b010f151b0b,2020-05-25 21:42:35.255000,web,complete
W4139,130f1a8e9e102707f3f91b010f151b0b,2020-05-25 21:42:35.384000,web,complete
W2391,26751be1181460baf78db8d5eb7aad39,2020-04-21 14:16:14.078000,app,complete
W2392,26751be1181460baf78db8d5eb7aad39,2020-04-21 17:40:42.587000,app,complete
W2393,26751be1181460baf78db8d5eb7aad39,2020-04-21 17:44:37.939000,app,complete
W2394,26751be1181460baf78db8d5eb7aad39,2020-04-22 18:39:19.524000,app,complete
W2395,26751be1181460baf78db8d5eb7aad39,2020-04-22 18:39:27.453000,app,complete
W2396,26751be1181460baf78db8d5eb7aad39,2020-04-22 18:39:54.155000,app,complete
W2397,26751be1181460baf78db8d5eb7aad39,2020-04-22 18:40:09.919000,app,complete
W2399,26751be1181460baf78db8d5eb7aad39,2020-04-22 21:04:50.616000,app,complete
W2401,26751be1181460baf78db8d5eb7aad39,2020-04-23 15:31:05.947000,app,complete
W2402,26751be1181460baf78db8d5eb7aad39,2020-04-23 16:48:14.941000,app,complete
W2413,5487315b1286f907165907aa8fc96619,2020-04-24 01:31:29.147000,web,failed
W2437,26751be1181460baf78db8d5eb7aad39,2020-04-29 13:39:33.187000,app,complete
W2476,a36b0dcd1e6384abc0e1867860ad3ee3,2020-04-30 02:33:29.320000,web,failed
W2673,5487315b1286f907165907aa8fc96619,2020-05-01 03:31:04.391000,web,failed
W3145,7a98af17e63a0ac09ce2e96d03992fbc,2020-05-06 17:55:59.495000,web,complete
W3295,2b64c2f19d868305aa8bbc2d72902cc5,2020-05-07 21:52:11.238000,web,failed
W3594,d15426b9c324676610fbb01360473ed8,2020-05-13 17:09:01.510000,web,complete
W3596,d15426b9c324676610fbb01360473ed8,2020-05-13 18:35:49.105000,web,failed
W3814,d15426b9c324676610fbb01360473ed8,2020-05-15 00:16:11.696000,web,failed
W3818,d15426b9c324676610fbb01360473ed8,2020-05-15 20:20:22.308000,web,failed
W3821,2b3bf3eee2475e03885a110e9acaab61,2020-05-15 23:40:14.357000,web,complete
W3823,d15426b9c324676610fbb01360473ed8,2020-05-16 02:10:16.674000,web,complete
W3824,d15426b9c324676610fbb01360473ed8,2020-05-16 04:20:48.901000,web,complete
W3825,d15426b9c324676610fbb01360473ed8,2020-05-16 04:30:28.355000,web,complete
W3826,d15426b9c324676610fbb01360473ed8,2020-05-16 19:35:50.522000,web,complete
W3827,d15426b9c324676610fbb01360473ed8,2020-05-16 19:44:25.799000,web,complete
W3829,d15426b9c324676610fbb01360473ed8,2020-05-16 21:16:08.027000,web,complete
W3837,966b6dfb6b0819cc10644bea3115cf20,2020-05-18 02:37:30.542000,web,complete
W3886,d15426b9c324676610fbb01360473ed8,2020-05-19 21:59:23.662000,web,failed
W3891,d15426b9c324676610fbb01360473ed8,2020-05-20 03:59:15.312000,web,failed
W4011,d15426b9c324676610fbb01360473ed8,2020-05-22 17:44:38.860000,web,complete
W4740,e0688d13958a19e087e123148555e4b4,2020-05-28 19:11:00.096000,web,complete
W6466,d15426b9c324676610fbb01360473ed8,2020-06-09 00:05:47.522000,web,complete
W6467,d15426b9c324676610fbb01360473ed8,2020-06-09 00:06:51.515000,web,complete
W6468,d15426b9c324676610fbb01360473ed8,2020-06-09 00:08:06.289000,web,complete
W6494,d15426b9c324676610fbb01360473ed8,2020-06-09 16:26:20.446000,web,failed
W6495,d15426b9c324676610fbb01360473ed8,2020-06-09 17:24:26.954000,web,failed
W6573,d15426b9c324676610fbb01360473ed8,2020-06-10 05:49:15.221000,web,complete
W6588,d15426b9c324676610fbb01360473ed8,2020-06-10 14:23:54.300000,web,complete
W6589,d15426b9c324676610fbb01360473ed8,2020-06-10 14:28:24.834000,web,complete
W6728,d15426b9c324676610fbb01360473ed8,2020-06-10 22:43:55.648000,web,failed
W6729,d15426b9c324676610fbb01360473ed8,2020-06-10 22:46:58.429000,web,failed
W6830,26751be1181460baf78db8d5eb7aad39,2020-06-11 15:52:36.130000,app,failed
W6873,d15426b9c324676610fbb01360473ed8,2020-06-11 22:15:35.853000,web,complete
W6874,d15426b9c324676610fbb01360473ed8,2020-06-11 22:20:43.737000,web,failed
W6875,d15426b9c324676610fbb01360473ed8,2020-06-11 22:22:03.765000,web,failed
W6930,d15426b9c324676610fbb01360473ed8,2020-06-12 14:26:16.251000,web,complete
W6931,d15426b9c324676610fbb01360473ed8,2020-06-12 14:40:12.966000,web,failed
W6932,d15426b9c324676610fbb01360473ed8,2020-06-12 14:42:32.067000,web,failed
W6933,d15426b9c324676610fbb01360473ed8,2020-06-12 14:45:57.214000,web,complete
W7118,5487315b1286f907165907aa8fc96619,2020-06-14 21:08:58.070000,web,complete
W7133,26751be1181460baf78db8d5eb7aad39,2020-06-15 15:10:52.739000,app,failed
W7340,d15426b9c324676610fbb01360473ed8,2020-06-17 14:16:24.758000,web,failed
W7411,d15426b9c324676610fbb01360473ed8,2020-06-17 19:55:43.382000,web,complete
W7421,d15426b9c324676610fbb01360473ed8,2020-06-18 02:23:20.543000,web,complete
W7422,d15426b9c324676610fbb01360473ed8,2020-06-18 02:45:23.910000,web,complete
